from,relation,to
SITUACAO-producao-esta-alta-mas-o-caixa-nao-acompanha,links_to,90_FONTES/CATALOGO/gMTT0FRM_VA
SITUACAO-producao-esta-alta-mas-o-caixa-nao-acompanha,links_to,90_FONTES/CATALOGO/qlu-rANP6Wk
SITUACAO-producao-esta-alta-mas-o-caixa-nao-acompanha,links_to,90_FONTES/CATALOGO/4Uw6eqcOSjs
SITUACAO-proposta-esta-parada-na-esteira,supported_by,SRC-YqwTaBUX1Do
SITUACAO-proposta-esta-parada-na-esteira,supported_by,SRC-lOvhBIPc1vA
SITUACAO-proposta-esta-parada-na-esteira,supported_by,SRC-cG_2TxueZKQ
SITUACAO-proposta-esta-parada-na-esteira,links_to,90_FONTES/CATALOGO/YqwTaBUX1Do
SITUACAO-proposta-esta-parada-na-esteira,links_to,90_FONTES/CATALOGO/lOvhBIPc1vA
SITUACAO-proposta-esta-parada-na-esteira,links_to,90_FONTES/CATALOGO/cG_2TxueZKQ
SITUACAO-proposta-foi-cancelada-por-regra-operacional,supported_by,SRC-klqqUW16ZKk
SITUACAO-proposta-foi-cancelada-por-regra-operacional,supported_by,SRC-uzUaZsXpz0o
SITUACAO-proposta-foi-cancelada-por-regra-operacional,links_to,90_FONTES/CATALOGO/klqqUW16ZKk
SITUACAO-proposta-foi-cancelada-por-regra-operacional,links_to,90_FONTES/CATALOGO/uzUaZsXpz0o
SITUACAO-proposta-foi-digitada-mas-ainda-nao-pagou,supported_by,SRC-fPipFrLlhnE
SITUACAO-proposta-foi-digitada-mas-ainda-nao-pagou,supported_by,SRC-tLdCPHF5k8o
SITUACAO-proposta-foi-digitada-mas-ainda-nao-pagou,links_to,90_FONTES/CATALOGO/fPipFrLlhnE
SITUACAO-proposta-foi-digitada-mas-ainda-nao-pagou,links_to,90_FONTES/CATALOGO/tLdCPHF5k8o
SITUACAO-sistema-de-consulta-mostra-informacao-divergente,supported_by,SRC-uzUaZsXpz0o
SITUACAO-sistema-de-consulta-mostra-informacao-divergente,links_to,90_FONTES/CATALOGO/uzUaZsXpz0o
SITUACAO-venda-precisa-passar-do-comercial-para-o-operacional,supported_by,SRC-7JO1Lk_QEYI
SITUACAO-venda-precisa-passar-do-comercial-para-o-operacional,supported_by,SRC-S7kkFctlT_o
SITUACAO-venda-precisa-passar-do-comercial-para-o-operacional,supported_by,SRC-d-YnWqf65r4
SITUACAO-venda-precisa-passar-do-comercial-para-o-operacional,supported_by,SRC-jgRo1hzsNbU
SITUACAO-venda-precisa-passar-do-comercial-para-o-operacional,supported_by,SRC-lqehMv0JQ_0
SITUACAO-venda-precisa-passar-do-comercial-para-o-operacional,supported_by,SRC-qlu-rANP6Wk
SITUACAO-venda-precisa-passar-do-comercial-para-o-operacional,supported_by,SRC-uzUaZsXpz0o
SITUACAO-venda-precisa-passar-do-comercial-para-o-operacional,links_to,90_FONTES/CATALOGO/7JO1Lk_QEYI
SITUACAO-venda-precisa-passar-do-comercial-para-o-operacional,links_to,90_FONTES/CATALOGO/S7kkFctlT_o
SITUACAO-venda-precisa-passar-do-comercial-para-o-operacional,links_to,90_FONTES/CATALOGO/d-YnWqf65r4
SITUACAO-venda-precisa-passar-do-comercial-para-o-operacional,links_to,90_FONTES/CATALOGO/jgRo1hzsNbU
SITUACAO-venda-precisa-passar-do-comercial-para-o-operacional,links_to,90_FONTES/CATALOGO/lqehMv0JQ_0
SITUACAO-venda-precisa-passar-do-comercial-para-o-operacional,links_to,90_FONTES/CATALOGO/qlu-rANP6Wk
SITUACAO-venda-precisa-passar-do-comercial-para-o-operacional,links_to,90_FONTES/CATALOGO/uzUaZsXpz0o
SITUACAO-vendedor-recebe-oportunidades-demais,supported_by,SRC-npMJIP5Te54
SITUACAO-vendedor-recebe-oportunidades-demais,links_to,90_FONTES/CATALOGO/npMJIP5Te54
PRINCIPIO-a-cadeia-de-relacionamento-muda-responsabilidades,supported_by,SRC-YXEkvNLIx2g
PRINCIPIO-a-cadeia-de-relacionamento-muda-responsabilidades,supported_by,SRC-cG_2TxueZKQ
PRINCIPIO-a-cadeia-de-relacionamento-muda-responsabilidades,supported_by,SRC-fPipFrLlhnE
PRINCIPIO-a-cadeia-de-relacionamento-muda-responsabilidades,supported_by,SRC-kkq13beQxrQ
PRINCIPIO-a-cadeia-de-relacionamento-muda-responsabilidades,supported_by,SRC-tLdCPHF5k8o
PRINCIPIO-a-cadeia-de-relacionamento-muda-responsabilidades,links_to,90_FONTES/CATALOGO/YXEkvNLIx2g
PRINCIPIO-a-cadeia-de-relacionamento-muda-responsabilidades,links_to,90_FONTES/CATALOGO/cG_2TxueZKQ
PRINCIPIO-a-cadeia-de-relacionamento-muda-responsabilidades,links_to,90_FONTES/CATALOGO/fPipFrLlhnE
PRINCIPIO-a-cadeia-de-relacionamento-muda-responsabilidades,links_to,90_FONTES/CATALOGO/kkq13beQxrQ
PRINCIPIO-a-cadeia-de-relacionamento-muda-responsabilidades,links_to,90_FONTES/CATALOGO/tLdCPHF5k8o
PRINCIPIO-carteira-e-memoria-de-relacionamento,supported_by,SRC-1dOhmKf2_vI
PRINCIPIO-carteira-e-memoria-de-relacionamento,supported_by,SRC-cG_2TxueZKQ
PRINCIPIO-carteira-e-memoria-de-relacionamento,supported_by,SRC-hVG-hIGChPY
PRINCIPIO-carteira-e-memoria-de-relacionamento,supported_by,SRC-oq_7VkDPeGA
PRINCIPIO-carteira-e-memoria-de-relacionamento,supported_by,SRC-qlu-rANP6Wk
PRINCIPIO-carteira-e-memoria-de-relacionamento,links_to,90_FONTES/CATALOGO/1dOhmKf2_vI
PRINCIPIO-carteira-e-memoria-de-relacionamento,links_to,90_FONTES/CATALOGO/cG_2TxueZKQ
PRINCIPIO-carteira-e-memoria-de-relacionamento,links_to,90_FONTES/CATALOGO/hVG-hIGChPY
PRINCIPIO-carteira-e-memoria-de-relacionamento,links_to,90_FONTES/CATALOGO/oq_7VkDPeGA
PRINCIPIO-carteira-e-memoria-de-relacionamento,links_to,90_FONTES/CATALOGO/qlu-rANP6Wk
PRINCIPIO-comissao-exige-entender-a-base-antes-do-percentual,supported_by,SRC-gMTT0FRM_VA
PRINCIPIO-comissao-exige-entender-a-base-antes-do-percentual,supported_by,SRC-hX8K6EH_bTw
PRINCIPIO-comissao-exige-entender-a-base-antes-do-percentual,supported_by,SRC-S7kkFctlT_o
PRINCIPIO-comissao-exige-entender-a-base-antes-do-percentual,links_to,90_FONTES/CATALOGO/gMTT0FRM_VA
PRINCIPIO-comissao-exige-entender-a-base-antes-do-percentual,links_to,90_FONTES/CATALOGO/hX8K6EH_bTw
PRINCIPIO-comissao-exige-entender-a-base-antes-do-percentual,links_to,90_FONTES/CATALOGO/S7kkFctlT_o
PRINCIPIO-confianca-do-cliente-e-componente-operacional,supported_by,SRC-lqehMv0JQ_0
PRINCIPIO-confianca-do-cliente-e-componente-operacional,supported_by,SRC-3TKdj_19cVE
PRINCIPIO-confianca-do-cliente-e-componente-operacional,links_to,90_FONTES/CATALOGO/lqehMv0JQ_0
PRINCIPIO-confianca-do-cliente-e-componente-operacional,links_to,90_FONTES/CATALOGO/3TKdj_19cVE
PRINCIPIO-consulta-nao-e-necessariamente-fonte-final-de-verdade,supported_by,SRC-uzUaZsXpz0o
PRINCIPIO-consulta-nao-e-necessariamente-fonte-final-de-verdade,links_to,90_FONTES/CATALOGO/uzUaZsXpz0o
PRINCIPIO-excecoes-fazem-parte-do-processo-real,supported_by,SRC-7JO1Lk_QEYI
PRINCIPIO-excecoes-fazem-parte-do-processo-real,supported_by,SRC-d-YnWqf65r4
PRINCIPIO-excecoes-fazem-parte-do-processo-real,supported_by,SRC-jgRo1hzsNbU
PRINCIPIO-excecoes-fazem-parte-do-processo-real,links_to,90_FONTES/CATALOGO/7JO1Lk_QEYI
PRINCIPIO-excecoes-fazem-parte-do-processo-real,links_to,90_FONTES/CATALOGO/d-YnWqf65r4
PRINCIPIO-excecoes-fazem-parte-do-processo-real,links_to,90_FONTES/CATALOGO/jgRo1hzsNbU
PRINCIPIO-formalizacao-faz-parte-da-conversao,supported_by,SRC-7JO1Lk_QEYI
PRINCIPIO-formalizacao-faz-parte-da-conversao,supported_by,SRC-npMJIP5Te54
PRINCIPIO-formalizacao-faz-parte-da-conversao,links_to,90_FONTES/CATALOGO/7JO1Lk_QEYI
PRINCIPIO-formalizacao-faz-parte-da-conversao,links_to,90_FONTES/CATALOGO/npMJIP5Te54
PRINCIPIO-handoff-deve-preservar-o-que-foi-negociado,supported_by,SRC-7JO1Lk_QEYI
PRINCIPIO-handoff-deve-preservar-o-que-foi-negociado,supported_by,SRC-S7kkFctlT_o
PRINCIPIO-handoff-deve-preservar-o-que-foi-negociado,supported_by,SRC-d-YnWqf65r4
PRINCIPIO-handoff-deve-preservar-o-que-foi-negociado,supported_by,SRC-jgRo1hzsNbU
PRINCIPIO-handoff-deve-preservar-o-que-foi-negociado,supported_by,SRC-lqehMv0JQ_0
PRINCIPIO-handoff-deve-preservar-o-que-foi-negociado,supported_by,SRC-qlu-rANP6Wk
PRINCIPIO-handoff-deve-preservar-o-que-foi-negociado,supported_by,SRC-uzUaZsXpz0o
PRINCIPIO-handoff-deve-preservar-o-que-foi-negociado,links_to,90_FONTES/CATALOGO/7JO1Lk_QEYI
PRINCIPIO-handoff-deve-preservar-o-que-foi-negociado,links_to,90_FONTES/CATALOGO/S7kkFctlT_o
PRINCIPIO-handoff-deve-preservar-o-que-foi-negociado,links_to,90_FONTES/CATALOGO/d-YnWqf65r4
PRINCIPIO-handoff-deve-preservar-o-que-foi-negociado,links_to,90_FONTES/CATALOGO/jgRo1hzsNbU
PRINCIPIO-handoff-deve-preservar-o-que-foi-negociado,links_to,90_FONTES/CATALOGO/lqehMv0JQ_0
PRINCIPIO-handoff-deve-preservar-o-que-foi-negociado,links_to,90_FONTES/CATALOGO/qlu-rANP6Wk
PRINCIPIO-handoff-deve-preservar-o-que-foi-negociado,links_to,90_FONTES/CATALOGO/uzUaZsXpz0o
PRINCIPIO-interesse-nao-e-elegibilidade,supported_by,SRC-lIFG-WiSsFg
PRINCIPIO-interesse-nao-e-elegibilidade,supported_by,SRC-mabv7uX4nA4
PRINCIPIO-interesse-nao-e-elegibilidade,links_to,90_FONTES/CATALOGO/lIFG-WiSsFg
PRINCIPIO-interesse-nao-e-elegibilidade,links_to,90_FONTES/CATALOGO/mabv7uX4nA4
PRINCIPIO-nao-existe-um-desenho-unico-de-equipe,supported_by,SRC-2tJYDZ5hvYA
PRINCIPIO-nao-existe-um-desenho-unico-de-equipe,supported_by,SRC-7JO1Lk_QEYI
PRINCIPIO-nao-existe-um-desenho-unico-de-equipe,supported_by,SRC-npMJIP5Te54
PRINCIPIO-nao-existe-um-desenho-unico-de-equipe,links_to,90_FONTES/CATALOGO/2tJYDZ5hvYA
PRINCIPIO-nao-existe-um-desenho-unico-de-equipe,links_to,90_FONTES/CATALOGO/7JO1Lk_QEYI
PRINCIPIO-nao-existe-um-desenho-unico-de-equipe,links_to,90_FONTES/CATALOGO/npMJIP5Te54
PRINCIPIO-o-cerebro-deve-separar-pratica-observada-de-regra-universal,supported_by,SRC-cG_2TxueZKQ
PRINCIPIO-o-cerebro-deve-separar-pratica-observada-de-regra-universal,supported_by,SRC-npMJIP5Te54
PRINCIPIO-o-cerebro-deve-separar-pratica-observada-de-regra-universal,supported_by,SRC-qlu-rANP6Wk
PRINCIPIO-o-cerebro-deve-separar-pratica-observada-de-regra-universal,links_to,90_FONTES/CATALOGO/cG_2TxueZKQ
PRINCIPIO-o-cerebro-deve-separar-pratica-observada-de-regra-universal,links_to,90_FONTES/CATALOGO/npMJIP5Te54
PRINCIPIO-o-cerebro-deve-separar-pratica-observada-de-regra-universal,links_to,90_FONTES/CATALOGO/qlu-rANP6Wk
PRINCIPIO-o-motivo-do-nao-deve-ser-preservado,supported_by,SRC-cG_2TxueZKQ
PRINCIPIO-o-motivo-do-nao-deve-ser-preservado,supported_by,SRC-oq_7VkDPeGA
PRINCIPIO-o-motivo-do-nao-deve-ser-preservado,links_to,90_FONTES/CATALOGO/cG_2TxueZKQ
PRINCIPIO-o-motivo-do-nao-deve-ser-preservado,links_to,90_FONTES/CATALOGO/oq_7VkDPeGA
PRINCIPIO-producao-receita-recebimento-e-lucro-nao-sao-sinonimos,supported_by,SRC-2e8bOe8rAtA
PRINCIPIO-producao-receita-recebimento-e-lucro-nao-sao-sinonimos,supported_by,SRC-gMTT0FRM_VA
PRINCIPIO-producao-receita-recebimento-e-lucro-nao-sao-sinonimos,supported_by,SRC-S7kkFctlT_o
PRINCIPIO-producao-receita-recebimento-e-lucro-nao-sao-sinonimos,supported_by,SRC-qlu-rANP6Wk
PRINCIPIO-producao-receita-recebimento-e-lucro-nao-sao-sinonimos,links_to,90_FONTES/CATALOGO/2e8bOe8rAtA
PRINCIPIO-producao-receita-recebimento-e-lucro-nao-sao-sinonimos,links_to,90_FONTES/CATALOGO/gMTT0FRM_VA
PRINCIPIO-producao-receita-recebimento-e-lucro-nao-sao-sinonimos,links_to,90_FONTES/CATALOGO/S7kkFctlT_o
PRINCIPIO-producao-receita-recebimento-e-lucro-nao-sao-sinonimos,links_to,90_FONTES/CATALOGO/qlu-rANP6Wk
PRINCIPIO-produto-muda-o-fluxo,supported_by,SRC-DEHg2psZQyk
PRINCIPIO-produto-muda-o-fluxo,supported_by,SRC-jCCFcr0LUQY
PRINCIPIO-produto-muda-o-fluxo,supported_by,SRC-Np3osX1AiuQ
PRINCIPIO-produto-muda-o-fluxo,supported_by,SRC-SYBDpwDUh2s
PRINCIPIO-produto-muda-o-fluxo,supported_by,SRC-uWJ3UVGjyMM
PRINCIPIO-produto-muda-o-fluxo,links_to,90_FONTES/CATALOGO/DEHg2psZQyk
PRINCIPIO-produto-muda-o-fluxo,links_to,90_FONTES/CATALOGO/jCCFcr0LUQY
PRINCIPIO-produto-muda-o-fluxo,links_to,90_FONTES/CATALOGO/Np3osX1AiuQ
PRINCIPIO-produto-muda-o-fluxo,links_to,90_FONTES/CATALOGO/SYBDpwDUh2s
PRINCIPIO-produto-muda-o-fluxo,links_to,90_FONTES/CATALOGO/uWJ3UVGjyMM
PRINCIPIO-rastreabilidade-reduz-cegueira-operacional,supported_by,SRC-lOvhBIPc1vA
PRINCIPIO-rastreabilidade-reduz-cegueira-operacional,supported_by,SRC-vffHWn532dU
PRINCIPIO-rastreabilidade-reduz-cegueira-operacional,links_to,90_FONTES/CATALOGO/lOvhBIPc1vA
PRINCIPIO-rastreabilidade-reduz-cegueira-operacional,links_to,90_FONTES/CATALOGO/vffHWn532dU
PRINCIPIO-regra-historica-nao-e-regra-vigente,supported_by,SRC-12iSXmjMWRA
PRINCIPIO-regra-historica-nao-e-regra-vigente,supported_by,SRC-1JbsIScv-L0
PRINCIPIO-regra-historica-nao-e-regra-vigente,supported_by,SRC-aJcHOtOZKYQ
PRINCIPIO-regra-historica-nao-e-regra-vigente,supported_by,SRC-lIFG-WiSsFg
PRINCIPIO-regra-historica-nao-e-regra-vigente,links_to,90_FONTES/CATALOGO/12iSXmjMWRA
PRINCIPIO-regra-historica-nao-e-regra-vigente,links_to,90_FONTES/CATALOGO/1JbsIScv-L0
PRINCIPIO-regra-historica-nao-e-regra-vigente,links_to,90_FONTES/CATALOGO/aJcHOtOZKYQ
PRINCIPIO-regra-historica-nao-e-regra-vigente,links_to,90_FONTES/CATALOGO/lIFG-WiSsFg
PRINCIPIO-status-sem-tempo-responsavel-e-proxima-acao-e-insuficiente,supported_by,SRC-YqwTaBUX1Do
PRINCIPIO-status-sem-tempo-responsavel-e-proxima-acao-e-insuficiente,supported_by,SRC-lOvhBIPc1vA
PRINCIPIO-status-sem-tempo-responsavel-e-proxima-acao-e-insuficiente,supported_by,SRC-cG_2TxueZKQ
PRINCIPIO-status-sem-tempo-responsavel-e-proxima-acao-e-insuficiente,links_to,90_FONTES/CATALOGO/YqwTaBUX1Do
PRINCIPIO-status-sem-tempo-responsavel-e-proxima-acao-e-insuficiente,links_to,90_FONTES/CATALOGO/lOvhBIPc1vA
PRINCIPIO-status-sem-tempo-responsavel-e-proxima-acao-e-insuficiente,links_to,90_FONTES/CATALOGO/cG_2TxueZKQ
PRINCIPIO-tecnologia-nao-elimina-gestao,supported_by,SRC-lF22lEIfXMA
PRINCIPIO-tecnologia-nao-elimina-gestao,supported_by,SRC-uzUaZsXpz0o
PRINCIPIO-tecnologia-nao-elimina-gestao,links_to,90_FONTES/CATALOGO/lF22lEIfXMA
PRINCIPIO-tecnologia-nao-elimina-gestao,links_to,90_FONTES/CATALOGO/uzUaZsXpz0o
PRINCIPIO-vendido-digitado-formalizado-pago-e-comissionado-sao-estados-diferentes,supported_by,SRC-hX8K6EH_bTw
PRINCIPIO-vendido-digitado-formalizado-pago-e-comissionado-sao-estados-diferentes,supported_by,SRC-YqwTaBUX1Do
PRINCIPIO-vendido-digitado-formalizado-pago-e-comissionado-sao-estados-diferentes,supported_by,SRC-gMTT0FRM_VA
PRINCIPIO-vendido-digitado-formalizado-pago-e-comissionado-sao-estados-diferentes,supported_by,SRC-S7kkFctlT_o
PRINCIPIO-vendido-digitado-formalizado-pago-e-comissionado-sao-estados-diferentes,links_to,90_FONTES/CATALOGO/hX8K6EH_bTw
PRINCIPIO-vendido-digitado-formalizado-pago-e-comissionado-sao-estados-diferentes,links_to,90_FONTES/CATALOGO/YqwTaBUX1Do
PRINCIPIO-vendido-digitado-formalizado-pago-e-comissionado-sao-estados-diferentes,links_to,90_FONTES/CATALOGO/gMTT0FRM_VA
PRINCIPIO-vendido-digitado-formalizado-pago-e-comissionado-sao-estados-diferentes,links_to,90_FONTES/CATALOGO/S7kkFctlT_o
PRINCIPIO-volume-sem-capacidade-operacional-gera-desperdicio,supported_by,SRC-npMJIP5Te54
PRINCIPIO-volume-sem-capacidade-operacional-gera-desperdicio,supported_by,SRC-kOac1JMjOXc
PRINCIPIO-volume-sem-capacidade-operacional-gera-desperdicio,supported_by,SRC-hX8K6EH_bTw
PRINCIPIO-volume-sem-capacidade-operacional-gera-desperdicio,links_to,90_FONTES/CATALOGO/npMJIP5Te54
PRINCIPIO-volume-sem-capacidade-operacional-gera-desperdicio,links_to,90_FONTES/CATALOGO/kOac1JMjOXc
PRINCIPIO-volume-sem-capacidade-operacional-gera-desperdicio,links_to,90_FONTES/CATALOGO/hX8K6EH_bTw
TERMO-averbacao,supported_by,SRC-YqwTaBUX1Do
TERMO-averbacao,supported_by,SRC-lOvhBIPc1vA
TERMO-averbacao,links_to,90_FONTES/CATALOGO/YqwTaBUX1Do
TERMO-averbacao,links_to,90_FONTES/CATALOGO/lOvhBIPc1vA
TERMO-banco-originador,supported_by,SRC-YqwTaBUX1Do
TERMO-banco-originador,supported_by,SRC-lOvhBIPc1vA
TERMO-banco-originador,supported_by,SRC-lIFG-WiSsFg
TERMO-banco-originador,links_to,90_FONTES/CATALOGO/YqwTaBUX1Do
TERMO-banco-originador,links_to,90_FONTES/CATALOGO/lOvhBIPc1vA
TERMO-banco-originador,links_to,90_FONTES/CATALOGO/lIFG-WiSsFg
TERMO-banco-proponente,supported_by,SRC-YqwTaBUX1Do
TERMO-banco-proponente,supported_by,SRC-DEHg2psZQyk
TERMO-banco-proponente,supported_by,SRC-jgRo1hzsNbU
TERMO-banco-proponente,links_to,90_FONTES/CATALOGO/YqwTaBUX1Do
TERMO-banco-proponente,links_to,90_FONTES/CATALOGO/DEHg2psZQyk
TERMO-banco-proponente,links_to,90_FONTES/CATALOGO/jgRo1hzsNbU
TERMO-carteira,supported_by,SRC-1dOhmKf2_vI
TERMO-carteira,supported_by,SRC-cG_2TxueZKQ
TERMO-carteira,supported_by,SRC-hVG-hIGChPY
TERMO-carteira,supported_by,SRC-oq_7VkDPeGA
TERMO-carteira,supported_by,SRC-qlu-rANP6Wk
TERMO-carteira,links_to,90_FONTES/CATALOGO/1dOhmKf2_vI
TERMO-carteira,links_to,90_FONTES/CATALOGO/cG_2TxueZKQ
TERMO-carteira,links_to,90_FONTES/CATALOGO/hVG-hIGChPY
TERMO-carteira,links_to,90_FONTES/CATALOGO/oq_7VkDPeGA
TERMO-carteira,links_to,90_FONTES/CATALOGO/qlu-rANP6Wk
TERMO-comissao,supported_by,SRC-S7kkFctlT_o
TERMO-comissao,supported_by,SRC-fPipFrLlhnE
TERMO-comissao,supported_by,SRC-lqehMv0JQ_0
TERMO-comissao,supported_by,SRC-qlu-rANP6Wk
TERMO-comissao,supported_by,SRC-tLdCPHF5k8o
TERMO-comissao,supported_by,SRC-uzUaZsXpz0o
TERMO-comissao,links_to,90_FONTES/CATALOGO/S7kkFctlT_o
TERMO-comissao,links_to,90_FONTES/CATALOGO/fPipFrLlhnE
TERMO-comissao,links_to,90_FONTES/CATALOGO/lqehMv0JQ_0
TERMO-comissao,links_to,90_FONTES/CATALOGO/qlu-rANP6Wk
TERMO-comissao,links_to,90_FONTES/CATALOGO/tLdCPHF5k8o
TERMO-comissao,links_to,90_FONTES/CATALOGO/uzUaZsXpz0o
TERMO-contrato-novo,supported_by,SRC--xpmCb7TugU
TERMO-contrato-novo,supported_by,SRC-Fkzz5JePGb4
TERMO-contrato-novo,supported_by,SRC-GPrBygrTUsc
TERMO-contrato-novo,links_to,90_FONTES/CATALOGO/-xpmCb7TugU
TERMO-contrato-novo,links_to,90_FONTES/CATALOGO/Fkzz5JePGb4
TERMO-contrato-novo,links_to,90_FONTES/CATALOGO/GPrBygrTUsc
TERMO-convenio,supported_by,SRC-hvjxwlSUDS8
TERMO-convenio,supported_by,SRC-uzUaZsXpz0o
TERMO-convenio,supported_by,SRC-kkq13beQxrQ
TERMO-convenio,links_to,90_FONTES/CATALOGO/hvjxwlSUDS8
TERMO-convenio,links_to,90_FONTES/CATALOGO/uzUaZsXpz0o
TERMO-convenio,links_to,90_FONTES/CATALOGO/kkq13beQxrQ
TERMO-corban,supported_by,SRC-4ENJRs8ekQE
TERMO-corban,supported_by,SRC-CvKTD31Jnz8
TERMO-corban,supported_by,SRC-GPrBygrTUsc
TERMO-corban,supported_by,SRC-hX8K6EH_bTw
TERMO-corban,supported_by,SRC-lOvhBIPc1vA
TERMO-corban,supported_by,SRC-qlu-rANP6Wk
TERMO-corban,links_to,90_FONTES/CATALOGO/4ENJRs8ekQE
TERMO-corban,links_to,90_FONTES/CATALOGO/CvKTD31Jnz8
TERMO-corban,links_to,90_FONTES/CATALOGO/GPrBygrTUsc
TERMO-corban,links_to,90_FONTES/CATALOGO/hX8K6EH_bTw
TERMO-corban,links_to,90_FONTES/CATALOGO/lOvhBIPc1vA
TERMO-corban,links_to,90_FONTES/CATALOGO/qlu-rANP6Wk
TERMO-crm,supported_by,SRC-cG_2TxueZKQ
TERMO-crm,supported_by,SRC-hX8K6EH_bTw
TERMO-crm,supported_by,SRC-npMJIP5Te54
TERMO-crm,links_to,90_FONTES/CATALOGO/cG_2TxueZKQ
TERMO-crm,links_to,90_FONTES/CATALOGO/hX8K6EH_bTw
TERMO-crm,links_to,90_FONTES/CATALOGO/npMJIP5Te54
TERMO-desaverbacao,supported_by,SRC-lOvhBIPc1vA
TERMO-desaverbacao,links_to,90_FONTES/CATALOGO/lOvhBIPc1vA
TERMO-digitacao,supported_by,SRC--xpmCb7TugU
TERMO-digitacao,supported_by,SRC-Fkzz5JePGb4
TERMO-digitacao,supported_by,SRC-PkM5BR5dQjQ
TERMO-digitacao,supported_by,SRC-lOvhBIPc1vA
TERMO-digitacao,supported_by,SRC-npMJIP5Te54
TERMO-digitacao,supported_by,SRC-vffHWn532dU
TERMO-digitacao,links_to,90_FONTES/CATALOGO/-xpmCb7TugU
TERMO-digitacao,links_to,90_FONTES/CATALOGO/Fkzz5JePGb4
TERMO-digitacao,links_to,90_FONTES/CATALOGO/PkM5BR5dQjQ
TERMO-digitacao,links_to,90_FONTES/CATALOGO/lOvhBIPc1vA
TERMO-digitacao,links_to,90_FONTES/CATALOGO/npMJIP5Te54
TERMO-digitacao,links_to,90_FONTES/CATALOGO/vffHWn532dU
TERMO-discadora,supported_by,SRC-hX8K6EH_bTw
TERMO-discadora,supported_by,SRC-kOac1JMjOXc
TERMO-discadora,links_to,90_FONTES/CATALOGO/hX8K6EH_bTw
TERMO-discadora,links_to,90_FONTES/CATALOGO/kOac1JMjOXc
TERMO-enriquecimento-de-dados,supported_by,SRC-hX8K6EH_bTw
TERMO-enriquecimento-de-dados,links_to,90_FONTES/CATALOGO/hX8K6EH_bTw
TERMO-esteira,supported_by,SRC-cG_2TxueZKQ
TERMO-esteira,supported_by,SRC-hX8K6EH_bTw
TERMO-esteira,supported_by,SRC-YqwTaBUX1Do
TERMO-esteira,links_to,90_FONTES/CATALOGO/cG_2TxueZKQ
TERMO-esteira,links_to,90_FONTES/CATALOGO/hX8K6EH_bTw
TERMO-esteira,links_to,90_FONTES/CATALOGO/YqwTaBUX1Do
TERMO-estorno,supported_by,SRC-jCCFcr0LUQY
TERMO-estorno,links_to,90_FONTES/CATALOGO/jCCFcr0LUQY
TERMO-formalizacao,supported_by,SRC-7JO1Lk_QEYI
TERMO-formalizacao,supported_by,SRC-npMJIP5Te54
TERMO-formalizacao,links_to,90_FONTES/CATALOGO/7JO1Lk_QEYI
TERMO-formalizacao,links_to,90_FONTES/CATALOGO/npMJIP5Te54
TERMO-higienizacao-de-base,supported_by,SRC-hX8K6EH_bTw
TERMO-higienizacao-de-base,supported_by,SRC-igSOHG-ewic
TERMO-higienizacao-de-base,links_to,90_FONTES/CATALOGO/hX8K6EH_bTw
TERMO-higienizacao-de-base,links_to,90_FONTES/CATALOGO/igSOHG-ewic
TERMO-lead,supported_by,SRC-7JO1Lk_QEYI
TERMO-lead,supported_by,SRC-lF22lEIfXMA
TERMO-lead,supported_by,SRC-npMJIP5Te54
TERMO-lead,links_to,90_FONTES/CATALOGO/7JO1Lk_QEYI
TERMO-lead,links_to,90_FONTES/CATALOGO/lF22lEIfXMA
TERMO-lead,links_to,90_FONTES/CATALOGO/npMJIP5Te54
TERMO-mailing,supported_by,SRC-hX8K6EH_bTw
TERMO-mailing,supported_by,SRC-9UMcUdgPXtE
TERMO-mailing,links_to,90_FONTES/CATALOGO/hX8K6EH_bTw
TERMO-mailing,links_to,90_FONTES/CATALOGO/9UMcUdgPXtE
TERMO-margem-consignavel,supported_by,SRC-4ENJRs8ekQE
TERMO-margem-consignavel,supported_by,SRC-GPrBygrTUsc
TERMO-margem-consignavel,links_to,90_FONTES/CATALOGO/4ENJRs8ekQE
TERMO-margem-consignavel,links_to,90_FONTES/CATALOGO/GPrBygrTUsc
TERMO-margem,supported_by,SRC--xpmCb7TugU
TERMO-margem,supported_by,SRC-4ENJRs8ekQE
TERMO-margem,supported_by,SRC-Fkzz5JePGb4
TERMO-margem,supported_by,SRC-GPrBygrTUsc
TERMO-margem,supported_by,SRC-PkM5BR5dQjQ
TERMO-margem,supported_by,SRC-uzUaZsXpz0o
TERMO-margem,links_to,90_FONTES/CATALOGO/-xpmCb7TugU
TERMO-margem,links_to,90_FONTES/CATALOGO/4ENJRs8ekQE
TERMO-margem,links_to,90_FONTES/CATALOGO/Fkzz5JePGb4
TERMO-margem,links_to,90_FONTES/CATALOGO/GPrBygrTUsc
TERMO-margem,links_to,90_FONTES/CATALOGO/PkM5BR5dQjQ
TERMO-margem,links_to,90_FONTES/CATALOGO/uzUaZsXpz0o
TERMO-meu-inss,supported_by,SRC-JiQ3fRMz4eg
TERMO-meu-inss,supported_by,SRC-uzUaZsXpz0o
TERMO-meu-inss,links_to,90_FONTES/CATALOGO/JiQ3fRMz4eg
TERMO-meu-inss,links_to,90_FONTES/CATALOGO/uzUaZsXpz0o
TERMO-pendencia,supported_by,SRC-7JO1Lk_QEYI
